open,high,low,close,Basis,Upper,Lower,Volume
1.39549,1.39574,1.39549,1.39557,1.395308,1.395915045,1.394700955,7
1.39557,1.39562,1.39555,1.39555,1.3952825,1.39579681,1.39476819,2
1.39555,1.39555,1.3955,1.3955,1.395267,1.395733223,1.394800777,1
1.3955,1.39553,1.3954,1.39553,1.3952605,1.395707869,1.394813131,4
1.39553,1.39558,1.39553,1.39558,1.3952795,1.39574681,1.39481219,1
1.39558,1.39565,1.39551,1.39555,1.3952935,1.395775383,1.394811617,3
1.39555,1.39555,1.39545,1.39545,1.395309,1.395790078,1.394827922,2
1.39545,1.39545,1.39514,1.39527,1.3953145,1.395791133,1.394837867,10
1.39527,1.39543,1.39503,1.39503,1.395304,1.395795748,1.394812252,11
1.39503,1.39544,1.39503,1.39534,1.3953205,1.395793468,1.394847532,14
1.39534,1.39539,1.39517,1.39517,1.3953265,1.395788508,1.394864492,5
1.39517,1.39517,1.39498,1.39498,1.395322,1.395795523,1.394848477,11
1.39498,1.39498,1.39383,1.39387,1.3952635,1.396048542,1.394478458,65
1.39387,1.39387,1.3928,1.39288,1.3951585,1.396459396,1.393857604,67
1.39288,1.39344,1.39288,1.3931,1.3950665,1.396646503,1.393486497,73
1.3931,1.39389,1.3931,1.39348,1.3949905,1.396715556,1.393265444,64
1.39348,1.39372,1.3934,1.3934,1.394885,1.396724364,1.393045636,37
1.3934,1.39342,1.39319,1.39325,1.39477,1.396713337,1.392826663,40
1.39325,1.39338,1.39312,1.39312,1.3946555,1.396701642,1.392609358,42
1.39312,1.39312,1.39266,1.39268,1.394515,1.396694215,1.392335785,53
1.39268,1.39279,1.39215,1.39216,1.3943445,1.396693819,1.391995181,87
1.39216,1.3933,1.39212,1.39321,1.3942275,1.396558018,1.391896982,115
1.39321,1.39373,1.39302,1.39324,1.3941145,1.396406097,1.391822903,113
1.39324,1.3938,1.39324,1.39354,1.394015,1.396223416,1.391806584,78
1.39354,1.39385,1.39344,1.39374,1.393923,1.396013101,1.391832899,78
1.39374,1.39382,1.39356,1.39374,1.3938325,1.395785199,1.391879801,62
1.39374,1.3938,1.39314,1.39314,1.393717,1.395542465,1.391891535,117
1.39314,1.39384,1.39314,1.39384,1.3936455,1.395328515,1.391962485,82
1.39384,1.394,1.39364,1.39374,1.393581,1.395141229,1.392020771,66
1.39374,1.39407,1.39338,1.39404,1.393516,1.394872737,1.392159263,78
1.39404,1.39424,1.39378,1.39396,1.3934555,1.394603707,1.392307293,87
1.39396,1.39416,1.39374,1.394,1.3934065,1.394356895,1.392456105,111
1.394,1.39424,1.39387,1.39411,1.3934185,1.394397628,1.392439372,118
1.39411,1.39441,1.39328,1.39336,1.3934425,1.394390696,1.392494304,179
1.39336,1.39376,1.39326,1.3934,1.3934575,1.394392954,1.392522046,115
1.3934,1.39384,1.39324,1.3934,1.3934535,1.394389219,1.392517781,135
1.3934,1.39376,1.39326,1.39373,1.39347,1.394412974,1.392527026,79
1.39373,1.39384,1.393,1.39302,1.3934585,1.394417401,1.392499599,97
1.39302,1.39316,1.39289,1.39302,1.3934535,1.394420418,1.392486582,161
1.39302,1.39364,1.39294,1.39355,1.393497,1.394396758,1.392597242,104
1.39355,1.3937,1.39316,1.39335,1.3935565,1.394221489,1.392891511,85
1.39335,1.3937,1.3933,1.39346,1.393569,1.394216639,1.392921361,81
1.39346,1.39412,1.39336,1.39412,1.393613,1.39428439,1.39294161,109
1.39412,1.39414,1.39376,1.394,1.393636,1.39432704,1.39294496,97
1.394,1.39416,1.39378,1.39416,1.393657,1.394383997,1.392930003,83
1.39416,1.39416,1.3938,1.39385,1.3936625,1.394393578,1.392931422,85
1.39385,1.3943,1.39385,1.394,1.3937055,1.394409246,1.393001754,71
1.394,1.39412,1.39389,1.39392,1.3937095,1.394417157,1.393001843,74
1.39392,1.39395,1.39366,1.39372,1.3937085,1.394416039,1.393000961,106
1.39372,1.39396,1.39364,1.39366,1.3936895,1.394380629,1.392998371,91
1.39366,1.39396,1.39363,1.39382,1.3936825,1.394365314,1.392999686,86
1.39382,1.39394,1.39352,1.3937,1.3936675,1.394334759,1.393000241,98
1.3937,1.39392,1.39322,1.39368,1.393646,1.394281811,1.393010189,112
1.39368,1.39414,1.3936,1.39394,1.393675,1.394308893,1.393041107,72
1.39394,1.39424,1.39383,1.39422,1.393716,1.394378854,1.393053146,69
1.39422,1.39422,1.39362,1.39382,1.393737,1.394384923,1.393089077,93
1.39382,1.39404,1.39352,1.39374,1.3937375,1.394385416,1.393089584,123
1.39374,1.39391,1.39343,1.39373,1.393773,1.394331394,1.393214606,88
1.39373,1.39386,1.3936,1.39381,1.3938125,1.394251174,1.393373826,88
1.39381,1.39433,1.39378,1.39411,1.3938405,1.394280067,1.393400933,84
1.39411,1.39423,1.39398,1.39406,1.393876,1.394262906,1.393489094,55
1.39406,1.39424,1.39395,1.39424,1.393915,1.394283103,1.393546897,59
1.39424,1.39446,1.39402,1.39436,1.393927,1.394334583,1.393519417,59
1.39436,1.39436,1.39402,1.39408,1.393931,1.394342917,1.393519083,93
1.39408,1.39412,1.39375,1.39391,1.3939185,1.39431681,1.39352019,119
1.39391,1.39402,1.39376,1.39392,1.393922,1.394319069,1.393524931,40
1.39392,1.39402,1.39373,1.39385,1.3939145,1.394311059,1.393517941,73
1.39385,1.39416,1.39383,1.39406,1.3939215,1.39432311,1.39351989,113
1.39406,1.39413,1.3938,1.39386,1.3939285,1.394320585,1.393536415,117
1.39386,1.39416,1.39376,1.39396,1.3939435,1.394315805,1.393571195,162
1.39396,1.39396,1.39326,1.39346,1.3939255,1.394350963,1.393500037,121
1.39346,1.39378,1.39326,1.39366,1.3939235,1.394353536,1.393493464,174
1.39366,1.39369,1.39335,1.39348,1.3939135,1.394373946,1.393453054,164
1.39348,1.3937,1.39324,1.39358,1.3938955,1.394378013,1.393412987,184
1.39358,1.39398,1.39356,1.39386,1.3938775,1.394336537,1.393418463,152
1.39386,1.39404,1.39384,1.39394,1.3938835,1.394342511,1.393424489,91
1.39394,1.39456,1.39392,1.39444,1.3939185,1.394431931,1.393405069,106
1.39444,1.39478,1.39441,1.39478,1.393971,1.394598627,1.393343373,55
1.39478,1.39494,1.39442,1.39474,1.3940175,1.394723443,1.393311557,173
1.39474,1.39493,1.39454,1.3949,1.394057,1.394860843,1.393253157,61
1.3949,1.39526,1.3949,1.39517,1.3941125,1.395051433,1.393173567,104
1.39517,1.39554,1.39512,1.39537,1.394169,1.395256123,1.393081877,186
1.39537,1.39564,1.39536,1.39549,1.3942255,1.395454637,1.392996363,111
1.39549,1.39554,1.39498,1.39521,1.394282,1.395581086,1.392982914,163
1.39521,1.39554,1.39521,1.39548,1.3943605,1.395746984,1.392974016,96
1.39548,1.3957,1.39534,1.39556,1.3944425,1.395906875,1.392978125,89
1.39556,1.39556,1.39524,1.39543,1.3945215,1.396019582,1.393023418,102
1.39543,1.39568,1.39532,1.39553,1.394595,1.396138846,1.393051154,114
1.39553,1.39612,1.39542,1.396,1.394702,1.396322007,1.393081993,134
1.396,1.396,1.39563,1.39582,1.394795,1.39644718,1.39314282,61
1.39582,1.39594,1.39564,1.39564,1.394904,1.396475158,1.393332842,102
1.39564,1.39586,1.39546,1.39583,1.3950125,1.396523604,1.393501396,88
1.39583,1.39583,1.39544,1.39555,1.395116,1.396468278,1.393763722,96
1.39555,1.39555,1.39523,1.39551,1.3952125,1.396374651,1.394050349,137
1.39551,1.39602,1.39536,1.39594,1.3953165,1.396339892,1.394293108,92
1.39594,1.39594,1.39545,1.39545,1.395392,1.396197695,1.394586305,107
1.39545,1.39566,1.39536,1.39546,1.395443,1.396120055,1.394765945,95
1.39546,1.39605,1.39546,1.39562,1.395485,1.39609303,1.39487697,115
1.39562,1.39584,1.39556,1.39579,1.3955375,1.396053518,1.395021482,81
1.39579,1.3958,1.39515,1.39544,1.3955645,1.395993428,1.395135572,109
1.39544,1.3955,1.39513,1.3954,1.395576,1.39597316,1.39517884,101
1.3954,1.39544,1.3948,1.39491,1.395553,1.396038638,1.395067362,132
1.39491,1.39535,1.39478,1.39522,1.3955395,1.396045957,1.395033043,129
1.39522,1.39582,1.39505,1.39576,1.395567,1.39605841,1.39507559,127
1.39576,1.39642,1.39576,1.39614,1.3956,1.39614889,1.39505111,138
1.39614,1.39668,1.39578,1.39623,1.3956335,1.396246567,1.395020433,272
1.39623,1.39656,1.39544,1.39637,1.3956805,1.396364034,1.394996966,200
1.39637,1.39637,1.39569,1.39595,1.3957015,1.39639103,1.39501197,157
1.39595,1.39635,1.39552,1.39558,1.3956805,1.396357862,1.395003138,174
1.39558,1.39602,1.39548,1.39584,1.3956815,1.396359741,1.395003259,149
1.39584,1.39634,1.39576,1.39606,1.3957025,1.396400035,1.395004965,144
1.39606,1.39665,1.3958,1.39636,1.395729,1.396481965,1.394976035,165
1.39636,1.39684,1.39616,1.39616,1.3957595,1.3965302,1.3949888,138
1.39616,1.3963,1.39582,1.39584,1.395776,1.396538716,1.395013284,85
1.39584,1.39608,1.39544,1.39559,1.3957585,1.396521423,1.394995577,102
1.39559,1.39596,1.39506,1.39515,1.3957435,1.396541103,1.394945897,161
1.39515,1.39574,1.39512,1.39556,1.3957485,1.396540163,1.394956837,161
1.39556,1.39622,1.39536,1.39576,1.3957555,1.396544968,1.394966032,300
1.39576,1.39654,1.39544,1.39564,1.395748,1.396538863,1.394957137,336
1.39564,1.39633,1.39536,1.39554,1.395753,1.396537247,1.394968753,265
1.39554,1.3958,1.39479,1.39541,1.3957535,1.396536859,1.394970141,260
1.39541,1.39576,1.39422,1.39422,1.395719,1.396686944,1.394751056,233
1.39422,1.39484,1.394,1.39464,1.39569,1.396746693,1.394633307,293
1.39464,1.3952,1.39452,1.39496,1.39565,1.396752633,1.394547367,175
1.39496,1.39499,1.39393,1.39426,1.395556,1.396788419,1.394323581,311
1.39426,1.39497,1.3942,1.39422,1.3954555,1.396776325,1.394134675,213
1.39422,1.39458,1.39302,1.39306,1.39529,1.396907232,1.393672768,247
1.39306,1.39382,1.39286,1.3938,1.3951825,1.396893089,1.393471911,274
1.3938,1.39437,1.39371,1.39378,1.3950925,1.396896805,1.393288195,263
1.39378,1.3944,1.39378,1.39424,1.3950125,1.39681902,1.39320598,200
1.39424,1.39436,1.39312,1.39322,1.3948705,1.396769452,1.392971548,195
1.39322,1.39358,1.39295,1.39334,1.3947195,1.396600877,1.392838123,187
1.39334,1.39385,1.39306,1.39308,1.3945655,1.396454229,1.392676771,177
1.39308,1.39308,1.39166,1.3925,1.3943985,1.396394529,1.392402471,404
1.3925,1.39294,1.39238,1.3927,1.394254,1.396301842,1.392206158,176
1.3927,1.39329,1.3926,1.39294,1.3941435,1.396224262,1.392062738,266
1.39294,1.39356,1.39283,1.39353,1.394042,1.396032564,1.392051436,165
1.39353,1.39353,1.39255,1.39255,1.3938815,1.395808729,1.391954271,198
1.39255,1.39286,1.39244,1.39274,1.3937365,1.395545436,1.391927564,220
1.39274,1.39344,1.39266,1.39324,1.3936215,1.395239564,1.392003436,242
1.39324,1.39364,1.39282,1.3929,1.393496,1.39491709,1.39207491,140
1.3929,1.39336,1.39242,1.39309,1.3934395,1.394830492,1.392048508,199
1.39309,1.39326,1.3926,1.39274,1.3933445,1.39465155,1.39203745,190
